testId,loginId,testEndTime,sessionTime,endLevel,correctItems,incorrectItems,stu_id,female,currentLevel,game,teacher,eng_class,course_total,psglevel
56791,7777,10/20/2016 4:26,49,3,5,0,41605904,1,3,0,4,42,78,3
56796,7777,10/20/2016 4:27,39,3,5,0,41605904,1,3,0,4,42,78,3
56804,7777,10/20/2016 4:27,34,4,6,0,41605904,1,3,0,4,42,78,3
56817,7777,10/20/2016 4:28,60,4,4,2,41605904,1,4,0,4,42,78,4
56838,7777,10/20/2016 4:31,60,4,7,1,41605904,1,4,0,4,42,78,4
56853,7777,10/20/2016 4:32,60,4,12,1,41605904,1,4,0,4,42,78,4
56867,7777,10/20/2016 4:33,60,4,10,1,41605904,1,4,0,4,42,78,4
56886,7777,10/20/2016 4:34,60,4,7,2,41605904,1,4,0,4,42,78,4
62239,7777,11/2/2016 7:31,60,4,7,1,41605904,1,4,0,4,42,78,4
62241,7777,11/2/2016 7:32,59,4,13,1,41605904,1,4,0,4,42,78,4
62243,7777,11/2/2016 7:33,60,5,10,2,41605904,1,4,0,4,42,78,4
62246,7777,11/2/2016 7:36,53,5,12,0,41605904,1,5,0,4,42,78,5
56774,7778,10/20/2016 4:23,53,3,6,0,41605910,1,3,0,4,42,80,3
56776,7778,10/20/2016 4:23,36,3,6,0,41605910,1,3,0,4,42,80,3
56783,7778,10/20/2016 4:25,34,3,5,0,41605910,1,3,0,4,42,80,3
56790,7778,10/20/2016 4:26,49,4,6,0,41605910,1,3,0,4,42,80,3
56818,7778,10/20/2016 4:29,60,4,9,0,41605910,1,4,0,4,42,80,4
56841,7778,10/20/2016 4:31,60,4,11,0,41605910,1,4,0,4,42,80,4
56856,7778,10/20/2016 4:32,60,4,13,0,41605910,1,4,0,4,42,80,4
56884,7778,10/20/2016 4:34,60,4,11,0,41605910,1,4,0,4,42,80,4
56891,7778,10/20/2016 4:37,60,4,7,2,41605910,1,4,0,4,42,80,4
57757,7778,10/23/2016 2:28,60,4,15,0,41605910,1,4,0,4,42,80,4
57758,7778,10/23/2016 2:30,60,5,12,0,41605910,1,4,0,4,42,80,4
57759,7778,10/23/2016 2:39,60,5,5,1,41605910,1,5,0,4,42,80,5
57760,7778,10/23/2016 2:46,60,5,11,0,41605910,1,5,0,4,42,80,5
65705,7780,11/17/2016 10:40,60,3,5,0,41606417,1,3,0,4,42,69,3
65706,7780,11/17/2016 10:41,60,3,2,1,41606417,1,3,0,4,42,69,3
65707,7780,11/17/2016 10:41,32,3,5,0,41606417,1,3,0,4,42,69,3
65708,7780,11/17/2016 10:42,38,3,6,0,41606417,1,3,0,4,42,69,3
65709,7780,11/17/2016 10:43,40,3,6,0,41606417,1,3,0,4,42,69,3
65710,7780,11/17/2016 10:44,49,4,5,1,41606417,1,3,0,4,42,69,3
66380,7780,11/19/2016 18:22,60,4,7,1,41606417,1,4,0,4,42,69,4
66389,7780,11/19/2016 18:25,60,4,13,3,41606417,1,4,0,4,42,69,4
66391,7780,11/19/2016 18:26,60,4,9,2,41606417,1,4,0,4,42,69,4
66394,7780,11/19/2016 18:28,60,4,9,4,41606417,1,4,0,4,42,69,4
66396,7780,11/19/2016 18:29,60,4,12,0,41606417,1,4,0,4,42,69,4
66398,7780,11/19/2016 18:30,60,4,12,3,41606417,1,4,0,4,42,69,4
66400,7780,11/19/2016 18:31,60,5,14,0,41606417,1,4,0,4,42,69,4
66402,7780,11/19/2016 18:32,60,5,12,2,41606417,1,5,0,4,42,69,5
66404,7780,11/19/2016 18:33,60,5,7,4,41606417,1,5,0,4,42,69,5
78201,7780,1/7/2017 9:41,60,5,11,1,41606417,1,5,0,4,42,69,5
78202,7780,1/7/2017 9:42,41,5,10,0,41606417,1,5,0,4,42,69,5
78203,7780,1/7/2017 9:43,51,5,12,1,41606417,1,5,0,4,42,69,5
78204,7780,1/7/2017 9:45,60,5,9,3,41606417,1,5,0,4,42,69,5
78205,7780,1/7/2017 9:46,58,5,12,4,41606417,1,5,0,4,42,69,5
78402,7781,1/7/2017 15:13,37,3,5,0,41606426,1,3,0,4,42,67,3
78403,7781,1/7/2017 15:14,38,3,5,0,41606426,1,3,0,4,42,67,3
78409,7781,1/7/2017 15:15,41,3,5,1,41606426,1,3,0,4,42,67,3
78412,7781,1/7/2017 15:16,35,3,4,1,41606426,1,3,0,4,42,67,3
78414,7781,1/7/2017 15:17,40,3,5,0,41606426,1,3,0,4,42,67,3
78417,7781,1/7/2017 15:18,58,3,5,1,41606426,1,3,0,4,42,67,3
78420,7781,1/7/2017 15:19,44,3,5,0,41606426,1,3,0,4,42,67,3
78422,7781,1/7/2017 15:19,36,3,4,2,41606426,1,3,0,4,42,67,3
78426,7781,1/7/2017 15:20,35,3,5,1,41606426,1,3,0,4,42,67,3
78428,7781,1/7/2017 15:21,37,3,6,0,41606426,1,3,0,4,42,67,3
78434,7781,1/7/2017 15:22,60,3,3,0,41606426,1,3,0,4,42,67,3
78436,7781,1/7/2017 15:23,46,3,5,1,41606426,1,3,0,4,42,67,3
78447,7781,1/7/2017 15:25,40,3,4,2,41606426,1,3,0,4,42,67,3
78455,7781,1/7/2017 15:27,38,3,3,2,41606426,1,3,0,4,42,67,3
78464,7781,1/7/2017 15:29,60,3,4,0,41606426,1,3,0,4,42,67,3
78472,7781,1/7/2017 15:30,45,3,6,0,41606426,1,3,0,4,42,67,3
78481,7781,1/7/2017 15:31,52,3,3,2,41606426,1,3,0,4,42,67,3
78488,7781,1/7/2017 15:32,39,3,5,1,41606426,1,3,0,4,42,67,3
56833,7782,10/20/2016 4:30,60,2,5,0,41606437,0,2,0,4,42,,2
56844,7782,10/20/2016 4:31,44,2,6,1,41606437,0,2,0,4,42,,2
56851,7782,10/20/2016 4:32,35,2,6,0,41606437,0,2,0,4,42,,2
56863,7782,10/20/2016 4:33,50,3,6,0,41606437,0,2,0,4,42,,2
56813,7782,10/20/2016 4:28,60,3,1,1,41606437,0,3,0,4,42,55,3
56822,7782,10/20/2016 4:29,33,2,3,3,41606437,0,3,0,4,42,,3
56872,7782,10/20/2016 4:33,31,3,5,0,41606437,0,3,0,4,42,,3
56881,7782,10/20/2016 4:34,39,3,5,1,41606437,0,3,0,4,42,,3
56889,7782,10/20/2016 4:35,46,3,5,1,41606437,0,3,0,4,42,,3
60749,7784,10/27/2016 22:23,55,1,4,2,41600603,1,1,0,4,43,85,1
60794,7784,10/27/2016 22:24,60,1,5,1,41600603,1,1,0,4,43,85,1
61647,7784,10/29/2016 0:30,43,1,6,0,41600603,1,1,0,4,43,85,1
61648,7784,10/29/2016 0:31,41,1,7,0,41600603,1,1,0,4,43,85,1
61649,7784,10/29/2016 0:32,57,1,5,1,41600603,1,1,0,4,43,85,1
61650,7784,10/29/2016 0:32,60,2,5,1,41600603,1,1,0,4,43,85,1
60693,7784,10/27/2016 22:21,60,2,2,2,41600603,1,2,0,4,43,85,2
60719,7784,10/27/2016 22:22,39,1,4,1,41600603,1,2,0,4,43,85,2
61651,7784,10/29/2016 0:33,38,2,6,0,41600603,1,2,0,4,43,85,2
61652,7784,10/29/2016 0:34,55,2,6,0,41600603,1,2,0,4,43,85,2
61653,7784,10/29/2016 0:35,36,2,5,1,41600603,1,2,0,4,43,85,2
61654,7784,10/29/2016 0:38,39,3,7,0,41600603,1,2,0,4,43,85,2
61655,7784,10/29/2016 0:41,60,3,7,0,41600603,1,3,0,4,43,85,2
60627,7784,10/27/2016 22:19,60,3,3,1,41600603,1,3,0,4,43,85,3
60660,7784,10/27/2016 22:20,60,2,1,2,41600603,1,3,0,4,43,85,3
61656,7784,10/29/2016 0:44,38,3,6,0,41600603,1,3,0,4,43,85,3
61657,7784,10/29/2016 0:45,60,3,6,0,41600603,1,3,0,4,43,85,3
61658,7784,10/29/2016 0:46,54,3,4,1,41600603,1,3,0,4,43,85,3
61659,7784,10/29/2016 0:51,60,3,3,1,41600603,1,3,0,4,43,85,3
61663,7784,10/29/2016 0:54,47,3,4,1,41600603,1,3,0,4,43,85,3
61664,7784,10/29/2016 0:56,50,3,6,0,41600603,1,3,0,4,43,85,3
61665,7784,10/29/2016 0:59,32,3,5,0,41600603,1,3,0,4,43,85,3
61666,7784,10/29/2016 1:03,38,3,6,0,41600603,1,3,0,4,43,85,3
61708,7784,10/29/2016 4:20,49,3,3,3,41600603,1,3,0,4,43,85,3
61709,7784,10/29/2016 4:22,34,3,5,0,41600603,1,3,0,4,43,85,3
61710,7784,10/29/2016 4:24,21,4,5,0,41600603,1,3,0,4,43,85,3
61711,7784,10/29/2016 4:32,60,4,10,2,41600603,1,4,0,4,43,85,4
61712,7784,10/29/2016 4:34,60,4,11,1,41600603,1,4,0,4,43,85,4
61713,7784,10/29/2016 6:23,60,4,9,2,41600603,1,4,0,4,43,85,4
61714,7784,10/29/2016 6:28,60,5,10,4,41600603,1,4,0,4,43,85,4
61717,7784,10/29/2016 6:47,60,4,13,3,41600603,1,4,0,4,43,85,4
61718,7784,10/29/2016 6:48,60,4,15,0,41600603,1,4,0,4,43,85,4
62570,7784,11/4/2016 8:56,60,4,14,2,41600603,1,4,0,4,43,85,4
62573,7784,11/4/2016 8:58,60,4,10,5,41600603,1,4,0,4,43,85,4
62574,7784,11/4/2016 9:00,60,4,10,3,41600603,1,4,0,4,43,85,4
62765,7784,11/5/2016 8:30,60,5,10,2,41600603,1,4,0,4,43,85,4
62770,7784,11/5/2016 9:00,60,4,14,2,41600603,1,4,0,4,43,85,4
62771,7784,11/5/2016 9:04,60,4,14,1,41600603,1,4,0,4,43,85,4
62772,7784,11/5/2016 9:07,60,4,15,1,41600603,1,4,0,4,43,85,4
62777,7784,11/5/2016 9:14,60,5,15,1,41600603,1,4,0,4,43,85,4
61715,7784,10/29/2016 6:43,60,5,9,4,41600603,1,5,0,4,43,85,5
61716,7784,10/29/2016 6:44,60,4,11,5,41600603,1,5,0,4,43,85,5
62766,7784,11/5/2016 8:35,60,5,11,2,41600603,1,5,0,4,43,85,5
62767,7784,11/5/2016 8:40,60,5,4,4,41600603,1,5,0,4,43,85,5
62768,7784,11/5/2016 8:48,50,5,7,3,41600603,1,5,0,4,43,85,5
62769,7784,11/5/2016 8:53,60,4,5,5,41600603,1,5,0,4,43,85,5
62783,7784,11/5/2016 9:19,60,5,10,1,41600603,1,5,0,4,43,85,5
62786,7784,11/5/2016 9:22,50,5,8,3,41600603,1,5,0,4,43,85,5
62791,7784,11/5/2016 9:43,60,5,11,3,41600603,1,5,0,4,43,85,5
62823,7784,11/6/2016 3:54,60,5,11,5,41600603,1,5,0,4,43,85,5
62824,7784,11/6/2016 3:55,60,5,13,2,41600603,1,5,0,4,43,85,5
62825,7784,11/6/2016 3:56,60,5,13,0,41600603,1,5,0,4,43,85,5
62826,7784,11/6/2016 3:58,60,5,12,2,41600603,1,5,0,4,43,85,5
62827,7784,11/6/2016 4:00,60,5,7,3,41600603,1,5,0,4,43,85,5
62828,7784,11/6/2016 4:01,60,5,10,3,41600603,1,5,0,4,43,85,5
62829,7784,11/6/2016 4:02,60,6,12,3,41600603,1,5,0,4,43,85,5
62834,7784,11/6/2016 4:09,43,5,10,0,41600603,1,5,0,4,43,85,5
62835,7784,11/6/2016 4:10,60,5,10,3,41600603,1,5,0,4,43,85,5
62836,7784,11/6/2016 4:11,60,5,10,6,41600603,1,5,0,4,43,85,5
62837,7784,11/6/2016 4:12,52,5,10,6,41600603,1,5,0,4,43,85,5
62838,7784,11/6/2016 4:14,60,5,11,2,41600603,1,5,0,4,43,85,5
62839,7784,11/6/2016 4:15,52,5,10,2,41600603,1,5,0,4,43,85,5
67017,7784,11/20/2016 20:59,59,5,13,0,41600603,1,5,0,4,43,85,5
67020,7784,11/20/2016 21:01,60,5,8,3,41600603,1,5,0,4,43,85,5
67024,7784,11/20/2016 21:04,60,5,11,3,41600603,1,5,0,4,43,85,5
67027,7784,11/20/2016 21:05,59,6,10,3,41600603,1,5,0,4,43,85,5
67177,7784,11/20/2016 23:10,60,6,10,3,41600603,1,6,0,4,43,85,5
67187,7784,11/20/2016 23:14,56,5,12,1,41600603,1,5,0,4,43,85,5
67190,7784,11/20/2016 23:15,51,5,8,2,41600603,1,5,0,4,43,85,5
67192,7784,11/20/2016 23:16,60,5,14,2,41600603,1,5,0,4,43,85,5
67196,7784,11/20/2016 23:17,60,5,11,5,41600603,1,5,0,4,43,85,5
67199,7784,11/20/2016 23:18,49,5,10,1,41600603,1,5,0,4,43,85,5
67202,7784,11/20/2016 23:20,60,5,13,0,41600603,1,5,0,4,43,85,5
67205,7784,11/20/2016 23:21,53,5,9,4,41600603,1,5,0,4,43,85,5
67209,7784,11/20/2016 23:22,60,5,9,7,41600603,1,5,0,4,43,85,5
67213,7784,11/20/2016 23:23,53,5,7,5,41600603,1,5,0,4,43,85,5
67216,7784,11/20/2016 23:24,55,5,10,0,41600603,1,5,0,4,43,85,5
67223,7784,11/20/2016 23:33,60,5,16,1,41600603,1,5,0,4,43,85,5
67224,7784,11/20/2016 23:35,58,5,12,1,41600603,1,5,0,4,43,85,5
67225,7784,11/20/2016 23:36,60,5,8,8,41600603,1,5,0,4,43,85,5
67226,7784,11/20/2016 23:37,60,5,8,7,41600603,1,5,0,4,43,85,5
67227,7784,11/20/2016 23:38,52,5,9,2,41600603,1,5,0,4,43,85,5
70589,7784,12/4/2016 23:51,35,5,10,0,41600603,1,5,0,4,43,85,5
70590,7784,12/4/2016 23:53,60,5,7,7,41600603,1,5,0,4,43,85,5
70591,7784,12/4/2016 23:54,60,5,11,5,41600603,1,5,0,4,43,85,5
70592,7784,12/4/2016 23:54,44,5,12,1,41600603,1,5,0,4,43,85,5
70593,7784,12/4/2016 23:55,60,5,12,2,41600603,1,5,0,4,43,85,5
70594,7784,12/4/2016 23:56,46,5,10,3,41600603,1,5,0,4,43,85,5
70595,7784,12/4/2016 23:57,60,5,8,3,41600603,1,5,0,4,43,85,5
70596,7784,12/4/2016 23:58,49,5,11,5,41600603,1,5,0,4,43,85,5
70597,7784,12/4/2016 23:59,51,5,11,2,41600603,1,5,0,4,43,85,5
70598,7784,12/5/2016 0:00,34,5,12,4,41600603,1,5,0,4,43,85,5
72426,7784,12/11/2016 20:35,51,6,12,1,41600603,1,5,0,4,43,85,5
75246,7784,12/22/2016 20:21,60,5,13,2,41600603,1,5,0,4,43,85,5
75247,7784,12/22/2016 20:22,56,5,9,3,41600603,1,5,0,4,43,85,5
75248,7784,12/22/2016 20:22,45,5,9,2,41600603,1,5,0,4,43,85,5
75250,7784,12/22/2016 20:24,60,5,11,6,41600603,1,5,0,4,43,85,5
75252,7784,12/22/2016 20:25,60,5,12,1,41600603,1,5,0,4,43,85,5
75254,7784,12/22/2016 20:26,60,5,11,2,41600603,1,5,0,4,43,85,5
75255,7784,12/22/2016 20:27,31,5,10,0,41600603,1,5,0,4,43,85,5
77101,7784,1/5/2017 19:22,57,6,9,2,41600603,1,5,0,4,43,85,5
77106,7784,1/5/2017 19:28,41,5,10,0,41600603,1,5,0,4,43,85,5
77109,7784,1/5/2017 19:31,60,5,15,2,41600603,1,5,0,4,43,85,5
77143,7784,1/5/2017 19:55,56,5,11,2,41600603,1,5,0,4,43,85,5
77146,7784,1/5/2017 19:56,60,6,10,2,41600603,1,5,0,4,43,85,5
62830,7784,11/6/2016 4:04,60,6,10,6,41600603,1,6,0,4,43,85,6
62831,7784,11/6/2016 4:05,60,6,13,4,41600603,1,6,0,4,43,85,6
62832,7784,11/6/2016 4:06,59,6,11,5,41600603,1,6,0,4,43,85,6
62833,7784,11/6/2016 4:08,60,5,10,5,41600603,1,6,0,4,43,85,6
67181,7784,11/20/2016 23:11,60,5,10,4,41600603,1,6,0,4,43,85,6
72430,7784,12/11/2016 20:36,60,6,12,4,41600603,1,6,0,4,43,85,6
72439,7784,12/11/2016 20:40,60,6,10,5,41600603,1,6,0,4,43,85,6
72443,7784,12/11/2016 20:42,60,6,11,5,41600603,1,6,0,4,43,85,6
72447,7784,12/11/2016 20:43,60,6,16,5,41600603,1,6,0,4,43,85,6
72450,7784,12/11/2016 20:44,59,6,15,2,41600603,1,6,0,4,43,85,6
72453,7784,12/11/2016 20:46,60,6,11,2,41600603,1,6,0,4,43,85,6
72458,7784,12/11/2016 20:47,60,6,9,5,41600603,1,6,0,4,43,85,6
72462,7784,12/11/2016 20:48,57,6,17,2,41600603,1,6,0,4,43,85,6
72466,7784,12/11/2016 20:50,60,6,9,6,41600603,1,6,0,4,43,85,6
72472,7784,12/11/2016 20:52,60,6,13,6,41600603,1,6,0,4,43,85,6
72476,7784,12/11/2016 20:53,55,6,13,4,41600603,1,6,0,4,43,85,6
72479,7784,12/11/2016 20:54,60,6,11,8,41600603,1,6,0,4,43,85,6
72483,7784,12/11/2016 20:55,60,6,18,3,41600603,1,6,0,4,43,85,6
72488,7784,12/11/2016 20:57,60,6,7,8,41600603,1,6,0,4,43,85,6
72491,7784,12/11/2016 20:58,58,6,8,8,41600603,1,6,0,4,43,85,6
72494,7784,12/11/2016 20:59,60,6,14,3,41600603,1,6,0,4,43,85,6
72496,7784,12/11/2016 21:00,55,6,13,2,41600603,1,6,0,4,43,85,6
72498,7784,12/11/2016 21:01,60,6,12,3,41600603,1,6,0,4,43,85,6
73996,7784,12/16/2016 20:12,49,6,14,3,41600603,1,6,0,4,43,85,6
73997,7784,12/16/2016 20:13,60,7,12,4,41600603,1,6,0,4,43,85,6
74002,7784,12/16/2016 20:17,60,6,13,1,41600603,1,6,0,4,43,85,6
74005,7784,12/16/2016 20:18,60,6,16,1,41600603,1,6,0,4,43,85,6
74006,7784,12/16/2016 20:19,60,6,14,7,41600603,1,6,0,4,43,85,6
74007,7784,12/16/2016 20:21,60,6,14,1,41600603,1,6,0,4,43,85,6
74008,7784,12/16/2016 20:23,60,6,12,5,41600603,1,6,0,4,43,85,6
74009,7784,12/16/2016 20:24,60,6,12,5,41600603,1,6,0,4,43,85,6
74010,7784,12/16/2016 20:25,60,6,10,5,41600603,1,6,0,4,43,85,6
74011,7784,12/16/2016 20:26,54,6,16,0,41600603,1,6,0,4,43,85,6
74012,7784,12/16/2016 20:27,60,6,14,4,41600603,1,6,0,4,43,85,6
74013,7784,12/16/2016 20:28,60,6,12,4,41600603,1,6,0,4,43,85,6
74014,7784,12/16/2016 20:29,60,6,14,5,41600603,1,6,0,4,43,85,6
74015,7784,12/16/2016 20:31,58,7,17,2,41600603,1,6,0,4,43,85,6
74018,7784,12/16/2016 20:33,60,6,13,4,41600603,1,6,0,4,43,85,6
75234,7784,12/22/2016 20:10,60,6,15,2,41600603,1,6,0,4,43,85,6
75235,7784,12/22/2016 20:11,60,6,17,2,41600603,1,6,0,4,43,85,6
75236,7784,12/22/2016 20:12,60,7,14,3,41600603,1,6,0,4,43,85,6
75240,7784,12/22/2016 20:16,60,6,11,6,41600603,1,6,0,4,43,85,6
75244,7784,12/22/2016 20:19,60,5,11,5,41600603,1,6,0,4,43,85,6
77102,7784,1/5/2017 19:24,60,6,8,4,41600603,1,6,0,4,43,85,6
77103,7784,1/5/2017 19:26,60,5,10,3,41600603,1,6,0,4,43,85,6
77152,7784,1/5/2017 20:00,60,6,11,2,41600603,1,6,0,4,43,85,6
77156,7784,1/5/2017 20:01,60,6,11,3,41600603,1,6,0,4,43,85,6
77165,7784,1/5/2017 20:11,60,6,9,4,41600603,1,6,0,4,43,85,6
77176,7784,1/5/2017 20:22,54,6,16,1,41600603,1,6,0,4,43,85,6
77179,7784,1/5/2017 20:23,59,6,16,1,41600603,1,6,0,4,43,85,6
77185,7784,1/5/2017 20:25,60,7,13,5,41600603,1,6,0,4,43,85,6
73998,7784,12/16/2016 20:14,60,7,8,10,41600603,1,7,0,4,43,85,7
74000,7784,12/16/2016 20:16,60,6,9,6,41600603,1,7,0,4,43,85,7
74016,7784,12/16/2016 20:32,59,7,11,6,41600603,1,7,0,4,43,85,7
75237,7784,12/22/2016 20:14,60,7,12,6,41600603,1,7,0,4,43,85,7
75238,7784,12/22/2016 20:15,60,6,9,5,41600603,1,7,0,4,43,85,7
77190,7784,1/5/2017 20:27,60,7,13,4,41600603,1,7,0,4,43,85,7
77193,7784,1/5/2017 20:28,60,7,9,6,41600603,1,7,0,4,43,85,7
77196,7784,1/5/2017 20:29,60,7,16,0,41600603,1,7,0,4,43,85,7
77201,7784,1/5/2017 20:31,60,7,12,5,41600603,1,7,0,4,43,85,7
77205,7784,1/5/2017 20:32,43,7,13,1,41600603,1,7,0,4,43,85,7
77209,7784,1/5/2017 20:33,56,7,13,2,41600603,1,7,0,4,43,85,7
77213,7784,1/5/2017 20:34,58,7,14,2,41600603,1,7,0,4,43,85,7
77217,7784,1/5/2017 20:36,60,8,13,3,41600603,1,7,0,4,43,85,7
80137,7784,1/10/2017 20:44,60,7,13,4,41600603,1,7,0,4,43,85,7
80138,7784,1/10/2017 20:45,57,7,13,3,41600603,1,7,0,4,43,85,7
77221,7784,1/5/2017 20:37,60,8,13,3,41600603,1,8,0,4,43,85,8
77224,7784,1/5/2017 20:38,60,8,14,1,41600603,1,8,0,4,43,85,8
80127,7784,1/10/2017 20:32,60,8,8,10,41600603,1,8,0,4,43,85,8
80128,7784,1/10/2017 20:34,9,8,14,3,41600603,1,8,0,4,43,85,8
80129,7784,1/10/2017 20:35,60,8,8,4,41600603,1,8,0,4,43,85,8
80130,7784,1/10/2017 20:36,60,8,8,4,41600603,1,8,0,4,43,85,8
80131,7784,1/10/2017 20:37,56,8,12,4,41600603,1,8,0,4,43,85,8
80132,7784,1/10/2017 20:38,59,8,15,1,41600603,1,8,0,4,43,85,8
80133,7784,1/10/2017 20:39,60,8,13,2,41600603,1,8,0,4,43,85,8
80134,7784,1/10/2017 20:40,60,8,11,5,41600603,1,8,0,4,43,85,8
80135,7784,1/10/2017 20:41,60,8,10,4,41600603,1,8,0,4,43,85,8
80136,7784,1/10/2017 20:43,52,7,11,5,41600603,1,8,0,4,43,85,8
77883,7786,1/6/2017 18:31,51,1,4,1,41604517,0,1,0,4,43,70,1
77884,7786,1/6/2017 18:32,59,1,6,0,41604517,0,1,0,4,43,70,1
77885,7786,1/6/2017 18:33,60,1,4,0,41604517,0,1,0,4,43,70,1
79626,7786,1/8/2017 23:59,44,1,6,0,41604517,0,1,0,4,43,70,1
79627,7786,1/9/2017 0:00,60,1,3,1,41604517,0,1,0,4,43,70,1
79628,7786,1/9/2017 0:01,60,1,6,0,41604517,0,1,0,4,43,70,1
79629,7786,1/9/2017 0:02,60,1,3,2,41604517,0,1,0,4,43,70,1
79630,7786,1/9/2017 0:03,42,1,5,1,41604517,0,1,0,4,43,70,1
79631,7786,1/9/2017 0:05,60,1,3,2,41604517,0,1,0,4,43,70,1
79632,7786,1/9/2017 0:06,54,1,6,0,41604517,0,1,0,4,43,70,1
79633,7786,1/9/2017 0:07,44,2,6,1,41604517,0,1,0,4,43,70,1
80703,7786,1/13/2017 23:53,7,1,1,5,41604517,0,1,0,4,43,70,1
80704,7786,1/13/2017 23:53,5,1,1,4,41604517,0,1,0,4,43,70,1
80705,7786,1/13/2017 23:53,8,1,1,4,41604517,0,1,0,4,43,70,1
80706,7786,1/13/2017 23:53,5,1,0,6,41604517,0,1,0,4,43,70,1
77879,7786,1/6/2017 18:29,54,2,4,2,41604517,0,2,0,4,43,70,2
79859,7786,1/9/2017 23:38,30,2,6,0,41604517,0,2,0,4,43,70,2
79860,7786,1/9/2017 23:39,46,2,5,0,41604517,0,2,0,4,43,70,2
79861,7786,1/9/2017 23:41,60,2,7,0,41604517,0,2,0,4,43,70,2
79862,7786,1/9/2017 23:41,38,3,6,0,41604517,0,2,0,4,43,70,2
80702,7786,1/13/2017 23:53,7,1,2,3,41604517,0,2,0,4,43,70,2
60432,7786,10/27/2016 22:12,53,3,5,0,41604517,0,3,0,4,43,70,3
60450,7786,10/27/2016 22:13,37,3,5,1,41604517,0,3,0,4,43,70,3
60465,7786,10/27/2016 22:13,37,3,5,0,41604517,0,3,0,4,43,70,3
60498,7786,10/27/2016 22:14,60,3,2,0,41604517,0,3,0,4,43,70,3
60525,7786,10/27/2016 22:15,52,3,3,2,41604517,0,3,0,4,43,70,3
60549,7786,10/27/2016 22:16,41,3,6,0,41604517,0,3,0,4,43,70,3
60570,7786,10/27/2016 22:17,53,3,4,1,41604517,0,3,0,4,43,70,3
60594,7786,10/27/2016 22:18,40,3,3,2,41604517,0,3,0,4,43,70,3
60619,7786,10/27/2016 22:18,40,3,5,1,41604517,0,3,0,4,43,70,3
60643,7786,10/27/2016 22:19,35,3,5,0,41604517,0,3,0,4,43,70,3
60665,7786,10/27/2016 22:20,45,3,6,0,41604517,0,3,0,4,43,70,3
60692,7786,10/27/2016 22:21,52,4,5,1,41604517,0,3,0,4,43,70,3
77874,7786,1/6/2017 18:28,54,3,1,5,41604517,0,3,0,4,43,70,3
77876,7786,1/6/2017 18:28,39,2,3,2,41604517,0,3,0,4,43,70,3
79864,7786,1/9/2017 23:44,36,3,5,0,41604517,0,3,0,4,43,70,3
79866,7786,1/9/2017 23:47,39,3,6,0,41604517,0,3,0,4,43,70,3
79867,7786,1/9/2017 23:50,60,3,5,0,41604517,0,3,0,4,43,70,3
80694,7786,1/13/2017 23:38,55,3,6,0,41604517,0,3,0,4,43,70,3
80695,7786,1/13/2017 23:39,34,3,5,0,41604517,0,3,0,4,43,70,3
80696,7786,1/13/2017 23:41,31,4,5,0,41604517,0,3,0,4,43,70,3
80699,7786,1/13/2017 23:52,8,3,2,3,41604517,0,3,0,4,43,70,3
80700,7786,1/13/2017 23:52,8,2,4,2,41604517,0,3,0,4,43,70,3
77869,7786,1/6/2017 18:25,60,4,5,0,41604517,0,4,0,4,43,70,4
77872,7786,1/6/2017 18:27,60,3,4,1,41604517,0,4,0,4,43,70,4
60444,7787,10/27/2016 22:12,37,3,5,0,41604523,1,3,0,4,43,82,3
60464,7787,10/27/2016 22:13,44,3,4,1,41604523,1,3,0,4,43,82,3
60486,7787,10/27/2016 22:14,38,3,5,0,41604523,1,3,0,4,43,82,3
60516,7787,10/27/2016 22:15,60,3,2,0,41604523,1,3,0,4,43,82,3
60543,7787,10/27/2016 22:16,56,3,5,1,41604523,1,3,0,4,43,82,3
60563,7787,10/27/2016 22:17,41,3,6,0,41604523,1,3,0,4,43,82,3
60587,7787,10/27/2016 22:17,35,3,6,0,41604523,1,3,0,4,43,82,3
60604,7787,10/27/2016 22:18,34,3,5,0,41604523,1,3,0,4,43,82,3
60623,7787,10/27/2016 22:19,28,4,6,0,41604523,1,3,0,4,43,82,3
60910,7787,10/27/2016 22:29,29,3,6,0,41604523,1,3,0,4,43,82,3
60925,7787,10/27/2016 22:30,34,3,4,2,41604523,1,3,0,4,43,82,3
60934,7787,10/27/2016 22:30,28,3,6,0,41604523,1,3,0,4,43,82,3
60953,7787,10/27/2016 22:31,30,3,6,0,41604523,1,3,0,4,43,82,3
60976,7787,10/27/2016 22:32,48,3,3,3,41604523,1,3,0,4,43,82,3
60990,7787,10/27/2016 22:32,20,3,3,3,41604523,1,3,0,4,43,82,3
61000,7787,10/27/2016 22:32,25,3,5,0,41604523,1,3,0,4,43,82,3
61012,7787,10/27/2016 22:33,27,3,4,1,41604523,1,3,0,4,43,82,3
61017,7787,10/27/2016 22:33,16,3,5,0,41604523,1,3,0,4,43,82,3
61020,7787,10/27/2016 22:34,23,3,6,0,41604523,1,3,0,4,43,82,3
61026,7787,10/27/2016 22:34,24,3,6,0,41604523,1,3,0,4,43,82,3
60694,7787,10/27/2016 22:21,60,4,9,1,41604523,1,4,0,4,43,82,4
60731,7787,10/27/2016 22:22,60,4,13,2,41604523,1,4,0,4,43,82,4
60764,7787,10/27/2016 22:23,60,4,11,0,41604523,1,4,0,4,43,82,4
60812,7787,10/27/2016 22:25,59,4,0,17,41604523,1,4,0,4,43,82,4
